type,datetime,index,id,title,desc,hot,url,img,createtime
知乎热搜,2025-03-04 00:51:21,1,,快船vs湖人,,,https://www.zhihu.com/search?q=%E5%BF%AB%E8%88%B9vs%E6%B9%96%E4%BA%BA,,
知乎热搜,2025-03-04 00:51:21,2,,金价下跌,,,https://www.zhihu.com/search?q=%E9%87%91%E4%BB%B7%E4%B8%8B%E8%B7%8C,,
知乎热搜,2025-03-04 00:51:21,3,,工业克苏鲁什么意思,,,https://www.zhihu.com/search?q=%E5%B7%A5%E4%B8%9A%E5%85%8B%E8%8B%8F%E9%B2%81%E4%BB%80%E4%B9%88%E6%84%8F%E6%80%9D,,
知乎热搜,2025-03-04 00:51:21,4,,湖人vs快船,,,https://www.zhihu.com/search?q=%E6%B9%96%E4%BA%BAvs%E5%BF%AB%E8%88%B9,,
知乎热搜,2025-03-04 00:51:21,5,,中学让学生轮流打扫全校称为劳动教育,,,https://www.zhihu.com/search?q=%E4%B8%AD%E5%AD%A6%E8%AE%A9%E5%AD%A6%E7%94%9F%E8%BD%AE%E6%B5%81%E6%89%93%E6%89%AB%E5%85%A8%E6%A0%A1%E7%A7%B0%E4%B8%BA%E5%8A%B3%E5%8A%A8%E6%95%99%E8%82%B2,,
知乎热搜,2025-03-04 00:51:21,6,,小米 SU7 Ultra 大定破 1W 台,,,https://www.zhihu.com/search?q=%E5%B0%8F%E7%B1%B3%20SU7%20Ultra%20%E5%A4%A7%E5%AE%9A%E7%A0%B4%201W%20%E5%8F%B0,,
知乎热搜,2025-03-04 00:51:21,7,,余华英被执行死刑,,,https://www.zhihu.com/search?q=%E4%BD%99%E5%8D%8E%E8%8B%B1%E8%A2%AB%E6%89%A7%E8%A1%8C%E6%AD%BB%E5%88%91,,
知乎热搜,2025-03-04 00:51:21,8,,openai推出gpt-4.5,,,https://www.zhihu.com/search?q=openai%E6%8E%A8%E5%87%BAgpt-4.5,,
知乎热搜,2025-03-04 00:51:21,9,,猫猫的奇幻漂流上映,,,https://www.zhihu.com/search?q=%E7%8C%AB%E7%8C%AB%E7%9A%84%E5%A5%87%E5%B9%BB%E6%BC%82%E6%B5%81%E4%B8%8A%E6%98%A0,,
知乎热搜,2025-03-04 00:51:21,10,,美乌矿产协议未能签署,,,https://www.zhihu.com/search?q=%E7%BE%8E%E4%B9%8C%E7%9F%BF%E4%BA%A7%E5%8D%8F%E8%AE%AE%E6%9C%AA%E8%83%BD%E7%AD%BE%E7%BD%B2,,
知乎热搜,2025-03-04 00:51:21,11,,独家：DeepSeek 公布 V3 / R1 推理系统解析,,,https://www.zhihu.com/search?q=%E7%8B%AC%E5%AE%B6%EF%BC%9ADeepSeek%20%E5%85%AC%E5%B8%83%20V3%20/%20R1%20%E6%8E%A8%E7%90%86%E7%B3%BB%E7%BB%9F%E8%A7%A3%E6%9E%90,,
知乎热搜,2025-03-04 00:51:21,12,,独家：DeepSeek 公布 V3 / R1 推理系统概览,,,https://www.zhihu.com/search?q=%E7%8B%AC%E5%AE%B6%EF%BC%9ADeepSeek%20%E5%85%AC%E5%B8%83%20V3%20/%20R1%20%E6%8E%A8%E7%90%86%E7%B3%BB%E7%BB%9F%E6%A6%82%E8%A7%88,,
知乎热搜,2025-03-04 00:51:21,13,,DeepSeek 首次公布模型推理优化细节,,,https://www.zhihu.com/search?q=DeepSeek%20%E9%A6%96%E6%AC%A1%E5%85%AC%E5%B8%83%E6%A8%A1%E5%9E%8B%E6%8E%A8%E7%90%86%E4%BC%98%E5%8C%96%E7%BB%86%E8%8A%82,,
知乎热搜,2025-03-04 00:51:21,14,,DeepSeek 公布 V3 / R1 推理系统概览,,,https://www.zhihu.com/search?q=DeepSeek%20%E5%85%AC%E5%B8%83%20V3%20/%20R1%20%E6%8E%A8%E7%90%86%E7%B3%BB%E7%BB%9F%E6%A6%82%E8%A7%88,,
知乎热搜,2025-03-04 00:51:21,15,,DeepSeek 公布模型推理成本利润细节,,,https://www.zhihu.com/search?q=DeepSeek%20%E5%85%AC%E5%B8%83%E6%A8%A1%E5%9E%8B%E6%8E%A8%E7%90%86%E6%88%90%E6%9C%AC%E5%88%A9%E6%B6%A6%E7%BB%86%E8%8A%82,,
知乎热搜,2025-03-04 00:51:21,16,,歌手方大同去世,,,https://www.zhihu.com/search?q=%E6%AD%8C%E6%89%8B%E6%96%B9%E5%A4%A7%E5%90%8C%E5%8E%BB%E4%B8%96,,
知乎热搜,2025-03-04 00:51:21,17,,方大同,,,https://www.zhihu.com/search?q=%E6%96%B9%E5%A4%A7%E5%90%8C,,
知乎热搜,2025-03-04 00:51:21,18,,寒潮来袭 中东部将降温 6～10℃,,,https://www.zhihu.com/search?q=%E5%AF%92%E6%BD%AE%E6%9D%A5%E8%A2%AD%20%E4%B8%AD%E4%B8%9C%E9%83%A8%E5%B0%86%E9%99%8D%E6%B8%A9%206%EF%BD%9E10%E2%84%83,,
知乎热搜,2025-03-04 00:51:21,19,,中国足协发布球员自荐系统,,,https://www.zhihu.com/search?q=%E4%B8%AD%E5%9B%BD%E8%B6%B3%E5%8D%8F%E5%8F%91%E5%B8%83%E7%90%83%E5%91%98%E8%87%AA%E8%8D%90%E7%B3%BB%E7%BB%9F,,
知乎热搜,2025-03-04 00:51:21,20,,《怪猎荒野》玩家破130万,,,https://www.zhihu.com/search?q=%E3%80%8A%E6%80%AA%E7%8C%8E%E8%8D%92%E9%87%8E%E3%80%8B%E7%8E%A9%E5%AE%B6%E7%A0%B4130%E4%B8%87,,
知乎热搜,2025-03-04 00:51:21,21,,刘畊宏回应掉粉,,,https://www.zhihu.com/search?q=%E5%88%98%E7%95%8A%E5%AE%8F%E5%9B%9E%E5%BA%94%E6%8E%89%E7%B2%89,,
