index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,WhisperLiveKit,"Real-time & local speech-to-text, translation, and speaker diarization. With server & web UI.",QuentinFuxa,Python,"2,563",277,436 stars today,https://github.com//QuentinFuxa/WhisperLiveKit,GitHub_Python_daily,2025-08-30 02:36:36
2,mcp,Catalog of official Microsoft MCP (Model Context Protocol) server implementations for AI-powered data access and tool integration,hallipr,C#,924,100,257 stars today,https://github.com//microsoft/mcp,GitHub_C#_daily,2025-08-30 02:36:36
3,WrenAI,"⚡️ GenBI (Generative BI) queries any database in natural language, generates accurate SQL (Text-to-SQL), charts (Text-to-Chart), and AI-powered insights in seconds.",cyyeh,TypeScript,"10,707","1,085",551 stars today,https://github.com//Canner/WrenAI,GitHub_TypeScript_daily,2025-08-30 02:36:36
4,MiniCPM-V,"MiniCPM-V 4.5: A GPT-4o Level MLLM for Single Image, Multi Image and Video Understanding on Your Phone",yiranyyu,Python,"20,436","1,495",90 stars today,https://github.com//OpenBMB/MiniCPM-V,GitHub_Python_daily,2025-08-30 02:36:36
5,bootstrap,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.",mdo,MDX,"173,200","79,145",124 stars today,https://github.com//twbs/bootstrap,GitHub_MDX_daily,2025-08-30 02:36:36
6,Python,All Algorithms implemented in Python,cclauss,Python,"205,082","47,541",214 stars today,https://github.com//TheAlgorithms/Python,GitHub_Python_daily,2025-08-30 02:36:36
7,humanlayer,"HumanLayer enables AI agents to communicate with humans in tool-based and async workflows. Guarantee human oversight of high-stakes function calls with approval workflows across slack, email and more. Bring your LLM and Framework of choice and start giving your AI agents safe access to the world. Agentic Workflows, human in the loop, tool calling",dexhorthy,TypeScript,"1,415",139,91 stars today,https://github.com//humanlayer/humanlayer,GitHub_TypeScript_daily,2025-08-30 02:36:36
8,nats-server,"High-Performance server for NATS.io, the cloud and edge native messaging system.",derekcollison,Go,"17,965","1,624",48 stars today,https://github.com//nats-io/nats-server,GitHub_Go_daily,2025-08-30 02:36:36
9,cobra,A Commander for modern Go CLI interactions,eparis,Go,"41,690","2,984",20 stars today,https://github.com//spf13/cobra,GitHub_Go_daily,2025-08-30 02:36:36
10,terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",DHowett,C++,"99,680","8,720",152 stars today,https://github.com//microsoft/terminal,GitHub_C++_daily,2025-08-30 02:36:36
11,system_prompts_leaks,"Collection of extracted System Prompts from popular chatbots like ChatGPT, Claude & Gemini",asgeirtj,JavaScript,"17,009","2,801","2,115 stars today",https://github.com//asgeirtj/system_prompts_leaks,GitHub_JavaScript_daily,2025-08-30 02:36:36
12,mercur,Open-source multi-vendor marketplace platform for B2B & B2C. Built on top of MedusaJS. Create your own custom marketplace. 🛍️,slusarczykmichal,TypeScript,769,155,55 stars today,https://github.com//mercurjs/mercur,GitHub_TypeScript_daily,2025-08-30 02:36:36
13,transformerlab-app,"Open Source Application for Advanced LLM + Diffusion Engineering: interact, train, fine-tune, and evaluate large language models on your own computer.",aliasaria,TypeScript,"4,002",368,49 stars today,https://github.com//transformerlab/transformerlab-app,GitHub_TypeScript_daily,2025-08-30 02:36:36
14,openproject,OpenProject is the leading open source project management software.,oliverguenther,Ruby,"12,401","2,777",236 stars today,https://github.com//opf/openproject,GitHub_Ruby_daily,2025-08-30 02:36:36
15,hyperswitch,"An open source payments switch written in Rust to make payments fast, reliable and affordable",hyperswitch-bot,Rust,"25,121","3,926",519 stars today,https://github.com//juspay/hyperswitch,GitHub_Rust_daily,2025-08-30 02:36:36
16,rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",rustdesk,Rust,"96,639","14,186",113 stars today,https://github.com//rustdesk/rustdesk,GitHub_Rust_daily,2025-08-30 02:36:36
