index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,sim,"Sim is an open-source AI agent workflow builder. Sim's interface is a lightweight, intuitive way to rapidly build and deploy LLMs that connect with your favorite tools.",waleedlatif1,TypeScript,"10,961","1,338","1,211 stars today",https://github.com//simstudioai/sim,GitHub_TypeScript_daily,2025-08-23 02:39:58
2,airi,"💖🧸 Self hosted, you owned Grok Companion, a container of souls of waifu, cyber livings to bring them into our worlds, wishing to achieve Neuro-sama's altitude. Capable of realtime voice chat, Minecraft, Factorio playing. Web / macOS / Windows supported.",nekomeowww,Vue,"6,671",471,"1,757 stars today",https://github.com//moeru-ai/airi,GitHub_Vue_daily,2025-08-23 02:39:58
3,googletest,GoogleTest - Google Testing and Mocking Framework,gennadiycivil,C++,"36,755","10,472",110 stars today,https://github.com//google/googletest,GitHub_C++_daily,2025-08-23 02:39:58
4,SQLBot,基于大模型和 RAG 的智能问数系统。Text-to-SQL Generation via LLMs using RAG.,dataeaseShu,Python,819,103,79 stars today,https://github.com//dataease/SQLBot,GitHub_Python_daily,2025-08-23 02:39:58
5,univer,"Univer is a full-stack framework for creating and editing spreadsheets, documents, and slides on both web and server.",jikkai,TypeScript,"10,057",904,24 stars today,https://github.com//dream-num/univer,GitHub_TypeScript_daily,2025-08-23 02:39:58
6,GhostTrack,Useful tool to track location or mobile number,HunxByts,Python,"2,990",396,420 stars today,https://github.com//HunxByts/GhostTrack,GitHub_Python_daily,2025-08-23 02:39:58
7,puck,The visual editor for React,chrisvxd,TypeScript,"7,796",537,116 stars today,https://github.com//puckeditor/puck,GitHub_TypeScript_daily,2025-08-23 02:39:58
8,dokploy,"Open Source Alternative to Vercel, Netlify and Heroku.",Siumauricio,TypeScript,"23,561","1,313",95 stars today,https://github.com//Dokploy/dokploy,GitHub_TypeScript_daily,2025-08-23 02:39:58
9,puppeteer,JavaScript API for Chrome and Firefox,OrKoN,TypeScript,"92,090","9,279",123 stars today,https://github.com//puppeteer/puppeteer,GitHub_TypeScript_daily,2025-08-23 02:39:58
10,BloodHound,Six Degrees of Domain Admin,mistahj67,Go,"2,092",221,14 stars today,https://github.com//SpecterOps/BloodHound,GitHub_Go_daily,2025-08-23 02:39:58
11,saas-starter,"Get started quickly with Next.js, Postgres, Stripe, and shadcn/ui.",leerob,TypeScript,"13,894","2,025",285 stars today,https://github.com//nextjs/saas-starter,GitHub_TypeScript_daily,2025-08-23 02:39:58
12,BitNet,Official inference framework for 1-bit LLMs,potassiummmm,Python,"21,017","1,594",47 stars today,https://github.com//microsoft/BitNet,GitHub_Python_daily,2025-08-23 02:39:58
13,leantime,"Leantime is a goals focused project management system for non-project managers. Building with ADHD, Autism, and dyslexia in mind.",marcelfolaron,PHP,"6,475",696,81 stars today,https://github.com//Leantime/leantime,GitHub_PHP_daily,2025-08-23 02:39:58
