index,title,desc,hot,url,image,source,type,ranking_id,surface,published_at,datetime
1,阮嘉敏,相关：阮嘉敏、吳旭東,500,https://trends.google.com/trends/explore?q=%E9%98%AE%E5%98%89%E6%95%8F&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 13:20:00,2026-09-21 03:25:11
2,real madrid,相关：real madrid,200,https://trends.google.com/trends/explore?q=real+madrid&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 14:40:00,2026-09-21 03:25:11
3,西甲,相关：西甲,200,https://trends.google.com/trends/explore?q=%E8%A5%BF%E7%94%B2&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 15:10:00,2026-09-21 03:25:11
4,曼城,相关：曼城,200,https://trends.google.com/trends/explore?q=%E6%9B%BC%E5%9F%8E&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 14:00:00,2026-09-21 03:25:11
5,曼聯,相关：曼聯,100,https://trends.google.com/trends/explore?q=%E6%9B%BC%E8%81%AF&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 16:50:00,2026-09-21 03:25:11
6,man city,相关：man city,100,https://trends.google.com/trends/explore?q=man+city&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 14:40:00,2026-09-21 03:25:11
7,chatgpt,相关：chatgpt,200,https://trends.google.com/trends/explore?q=chatgpt&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 01:40:00,2026-09-21 03:25:11
8,女神配對計劃2,相关：女神配對計劃2,200,https://trends.google.com/trends/explore?q=%E5%A5%B3%E7%A5%9E%E9%85%8D%E5%B0%8D%E8%A8%88%E5%8A%832&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 13:30:00,2026-09-21 03:25:11
1,ig,相关：ig,200,https://trends.google.com/trends/explore?q=ig&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-21 01:00:00,2026-09-21 09:44:35
2,阮嘉敏,相关：阮嘉敏、吳旭東,500,https://trends.google.com/trends/explore?q=%E9%98%AE%E5%98%89%E6%95%8F&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 13:20:00,2026-09-21 09:44:35
3,classroom,相关：classroom,100,https://trends.google.com/trends/explore?q=classroom&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 13:50:00,2026-09-21 09:44:35
4,real madrid,相关：real madrid,200,https://trends.google.com/trends/explore?q=real+madrid&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 14:40:00,2026-09-21 09:44:35
5,西甲,相关：西甲,200,https://trends.google.com/trends/explore?q=%E8%A5%BF%E7%94%B2&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 15:10:00,2026-09-21 09:44:35
6,曼城,相关：曼城,200,https://trends.google.com/trends/explore?q=%E6%9B%BC%E5%9F%8E&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 14:00:00,2026-09-21 09:44:35
7,曼聯,相关：曼聯,100,https://trends.google.com/trends/explore?q=%E6%9B%BC%E8%81%AF&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 16:50:00,2026-09-21 09:44:35
8,man city,相关：man city,100,https://trends.google.com/trends/explore?q=man+city&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 14:40:00,2026-09-21 09:44:35
9,chatgpt,相关：chatgpt,200,https://trends.google.com/trends/explore?q=chatgpt&geo=HK,,Google Trends,香港趋势,hk,hotlist,2026-09-20 01:40:00,2026-09-21 09:44:35
