index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,gin,"Gin is a high-performance HTTP web framework written in Go. It provides a Martini-like API but with significantly better performance—up to 40 times faster—thanks to httprouter. Gin is designed for building REST APIs, web applications, and microservices.",manucorporat,Go,"84,920","8,371",659 stars today,https://github.com//gin-gonic/gin,GitHub_Go_daily,2025-09-25 02:37:22
2,ladybird,Truly independent web browser,awesomekling,C++,"48,526","2,103",226 stars today,https://github.com//LadybirdBrowser/ladybird,GitHub_C++_daily,2025-09-25 02:37:22
3,fiber,⚡️ Express inspired web framework written in Go,Fenny,Go,"37,914","1,873",134 stars today,https://github.com//gofiber/fiber,GitHub_Go_daily,2025-09-25 02:37:22
4,eslint,Find and fix problems in your JavaScript code.,nzakas,JavaScript,"26,504","4,812",90 stars today,https://github.com//eslint/eslint,GitHub_JavaScript_daily,2025-09-25 02:37:22
5,fmt,A modern formatting library,vitaut,C++,"22,593","2,724",54 stars today,https://github.com//fmtlib/fmt,GitHub_C++_daily,2025-09-25 02:37:22
6,every-programmer-should-know,A collection of (mostly) technical things every software developer should know about,mr-mig,,"91,513","8,248",797 stars today,https://github.com//mtdvio/every-programmer-should-know,GitHub__daily,2025-09-25 02:37:22
7,nvm,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,ljharb,Shell,"87,136","9,327",26 stars today,https://github.com//nvm-sh/nvm,GitHub_Shell_daily,2025-09-25 02:37:22
8,openzeppelin-contracts,OpenZeppelin Contracts is a library for secure smart contract development.,frangio,Solidity,"26,431","12,198",7 stars today,https://github.com//OpenZeppelin/openzeppelin-contracts,GitHub_Solidity_daily,2025-09-25 02:37:22
9,CookLikeHOC,🥢像老乡鸡🐔那样做饭。主要部分于2024年完工，非老乡鸡官方仓库。文字来自《老乡鸡菜品溯源报告》，并做归纳、编辑与整理。CookLikeHOC.,SoilZhu,JavaScript,"17,914","1,769","1,050 stars today",https://github.com//Gar-b-age/CookLikeHOC,GitHub_JavaScript_daily,2025-09-25 02:37:22
10,free-programming-books,📚 Freely available programming books,vhf,Python,"370,309","64,297",347 stars today,https://github.com//EbookFoundation/free-programming-books,GitHub_Python_daily,2025-09-25 02:37:22
11,ticket-purchase,大麦自动抢票，支持人员、城市、日期场次、价格选择,WECENG,Python,"3,389",455,84 stars today,https://github.com//WECENG/ticket-purchase,GitHub_Python_daily,2025-09-25 02:37:22
12,AI-Researcher,"[NeurIPS2025] ""AI-Researcher: Autonomous Scientific Innovation"" -- A production-ready version: https://novix.science/chat",tjb-tech,Python,"3,091",344,203 stars today,https://github.com//HKUDS/AI-Researcher,GitHub_Python_daily,2025-09-25 02:37:22
13,foundry,"Foundry is a blazing fast, portable and modular toolkit for Ethereum application development written in Rust.",mattsse,Rust,"9,573","2,161",82 stars today,https://github.com//foundry-rs/foundry,GitHub_Rust_daily,2025-09-25 02:37:22
14,TypeScript,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,ahejlsberg,TypeScript,"106,166","13,010",19 stars today,https://github.com//microsoft/TypeScript,GitHub_TypeScript_daily,2025-09-25 02:37:22
15,helm,The Kubernetes Package Manager,technosophos,Go,"28,594","7,333",8 stars today,https://github.com//helm/helm,GitHub_Go_daily,2025-09-25 02:37:22
16,tldraw,very good whiteboard SDK / infinite canvas SDK,steveruizok,TypeScript,"42,857","2,754",188 stars today,https://github.com//tldraw/tldraw,GitHub_TypeScript_daily,2025-09-25 02:37:22
17,chainlink,"node of the decentralized oracle network, bridging on and off-chain computation",se3000,Go,"7,675","1,851",112 stars today,https://github.com//smartcontractkit/chainlink,GitHub_Go_daily,2025-09-25 02:37:22
18,uvicorn,"An ASGI web server, for Python. 🦄",lovelydinosaur,Python,"9,847",855,2 stars today,https://github.com//Kludex/uvicorn,GitHub_Python_daily,2025-09-25 02:37:22
1,DeepResearch,"Tongyi Deep Research, the Leading Open-source Deep Research Agent",callanwu,Python,"14,391","1,033","7,624 stars this week",https://github.com//Alibaba-NLP/DeepResearch,GitHub_Python_weekly,2025-09-25 02:37:22
2,monad,,jhunsaker,C++,892,232,669 stars this week,https://github.com//category-labs/monad,GitHub_C++_weekly,2025-09-25 02:37:22
3,markitdown,Python tool for converting files and office documents to Markdown.,afourney,Python,"79,951","4,404","4,891 stars this week",https://github.com//microsoft/markitdown,GitHub_Python_weekly,2025-09-25 02:37:22
4,nocodb,🔥 🔥 🔥 Open Source Airtable Alternative,o1lab,TypeScript,"57,735","4,214",775 stars this week,https://github.com//nocodb/nocodb,GitHub_TypeScript_weekly,2025-09-25 02:37:22
5,Perplexica,Perplexica is an AI-powered search engine. It is an Open source alternative to Perplexity AI,ItzCrazyKns,TypeScript,"25,821","2,680",984 stars this week,https://github.com//ItzCrazyKns/Perplexica,GitHub_TypeScript_weekly,2025-09-25 02:37:22
6,codex,Lightweight coding agent that runs in your terminal,bolinfest,Rust,"44,206","5,168","2,586 stars this week",https://github.com//openai/codex,GitHub_Rust_weekly,2025-09-25 02:37:22
7,WebGoat,WebGoat is a deliberately insecure application,nbaars,JavaScript,"8,265","6,730",449 stars this week,https://github.com//WebGoat/WebGoat,GitHub_JavaScript_weekly,2025-09-25 02:37:22
8,ten-framework,Open-source framework for conversational voice AI agents.,plutoless,C,"8,098",931,630 stars this week,https://github.com//TEN-framework/ten-framework,GitHub_C_weekly,2025-09-25 02:37:22
9,LazyVim,Neovim config for the lazy,folke,Lua,"22,972","1,625",482 stars this week,https://github.com//LazyVim/LazyVim,GitHub_Lua_weekly,2025-09-25 02:37:22
10,n8n-workflows,all of the workflows of n8n i could find (also from the site itself),Zie619,HTML,"33,405","2,210","2,401 stars this week",https://github.com//Zie619/n8n-workflows,GitHub_HTML_weekly,2025-09-25 02:37:22
11,fmt,A modern formatting library,vitaut,C++,"22,593","2,724",211 stars this week,https://github.com//fmtlib/fmt,GitHub_C++_weekly,2025-09-25 02:37:22
