index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,openpi,,uzhilinsky,Python,"6,324",747,"1,011 stars today",https://github.com//Physical-Intelligence/openpi,GitHub_Python_daily,2025-09-12 02:35:26
2,registry,A community driven registry service for Model Context Protocol (MCP) servers.,sridharavinash,Go,"3,609",283,801 stars today,https://github.com//modelcontextprotocol/registry,GitHub_Go_daily,2025-09-12 02:35:26
3,the-algorithm,Source code for the X Recommendation Algorithm,dzhao,Scala,"65,961","12,438",754 stars today,https://github.com//twitter/the-algorithm,GitHub_Scala_daily,2025-09-12 02:35:26
4,material-design-icons,Material Design icons by Google (Material Symbols),jestelle,,"52,105","9,671",5 stars today,https://github.com//google/material-design-icons,GitHub__daily,2025-09-12 02:35:26
5,nightingale,"Nightingale for monitoring and alerting, just as Grafana for visualization.",710leo,Go,"11,715","1,582",205 stars today,https://github.com//ccfos/nightingale,GitHub_Go_daily,2025-09-12 02:35:26
6,GHunt,🕵️‍♂️ Offensive Google framework.,mxrch,Python,"17,515","1,482",216 stars today,https://github.com//mxrch/GHunt,GitHub_Python_daily,2025-09-12 02:35:26
7,agno,"High-performance runtime for multi-agent systems. Build, run and manage secure multi-agent systems in your cloud.",ashpreetbedi,Python,"33,142","4,222",80 stars today,https://github.com//agno-agi/agno,GitHub_Python_daily,2025-09-12 02:35:26
8,BillionMail,"BillionMail gives you open-source MailServer, NewsLetter, Email Marketing — fully self-hosted, dev-friendly, and free from monthly fees. Join the discord: https://discord.gg/asfXzBUhZr",lotkmm,Go,"10,148",904,241 stars today,https://github.com//aaPanel/BillionMail,GitHub_Go_daily,2025-09-12 02:35:26
9,motia,"Modern Backend Framework that unifies APIs, background jobs, workflows, and AI Agents into a single core primitive with built-in observability and state management.",mfpiccolo,TypeScript,"8,019",607,137 stars today,https://github.com//MotiaDev/motia,GitHub_TypeScript_daily,2025-09-12 02:35:26
10,heroui,"🚀 Beautiful, fast and modern React UI library. (Previously NextUI)",jrgarciadev,TypeScript,"25,966","1,924",359 stars today,https://github.com//heroui-inc/heroui,GitHub_TypeScript_daily,2025-09-12 02:35:26
11,OpenMower,"Let's upgrade cheap off-the-shelf robotic mowers to modern, smart RTK GPS based lawn mowing robots!",ClemensElflein,C++,"6,173",357,63 stars today,https://github.com//ClemensElflein/OpenMower,GitHub_C++_daily,2025-09-12 02:35:26
12,ML_course,"EPFL Machine Learning Course, Fall 2025",martinjaggi,Jupyter Notebook,"1,433",944,11 stars today,https://github.com//epfml/ML_course,GitHub_Jupyter Notebook_daily,2025-09-12 02:35:26
13,ghidra,Ghidra is a software reverse engineering (SRE) framework,ryanmkurtz,Java,"60,185","6,703",95 stars today,https://github.com//NationalSecurityAgency/ghidra,GitHub_Java_daily,2025-09-12 02:35:26
14,supabase,"The Postgres development platform. Supabase gives you a dedicated Postgres database to build your web, mobile, and AI applications.",joshenlim,TypeScript,"88,367","9,783",77 stars today,https://github.com//supabase/supabase,GitHub_TypeScript_daily,2025-09-12 02:35:26
