index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,PowerShell,PowerShell for every system!,andyleejordan,C#,"49,363","7,887",691 stars today,https://github.com//PowerShell/PowerShell,GitHub_C#_daily,2025-09-15 02:34:11
2,ripple,the elegant TypeScript UI framework,trueadm,JavaScript,"4,438",158,311 stars today,https://github.com//trueadm/ripple,GitHub_JavaScript_daily,2025-09-15 02:34:11
3,DeepResearchAgent,"DeepResearchAgent is a hierarchical multi-agent system designed not only for deep research tasks but also for general-purpose task solving. The framework leverages a top-level planning agent to coordinate multiple specialized lower-level agents, enabling automated task decomposition and efficient execution across diverse and complex domains.",DVampire,JavaScript,"1,796",278,84 stars today,https://github.com//SkyworkAI/DeepResearchAgent,GitHub_JavaScript_daily,2025-09-15 02:34:11
4,ccxt,A cryptocurrency trading API with more than 100 exchanges in JavaScript / TypeScript / Python / C# / PHP / Go,kroitor,Python,"38,135","8,163",40 stars today,https://github.com//ccxt/ccxt,GitHub_Python_daily,2025-09-15 02:34:11
5,awesome-llm-apps,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models.",Shubhamsaboo,Python,"68,342","8,601",364 stars today,https://github.com//Shubhamsaboo/awesome-llm-apps,GitHub_Python_daily,2025-09-15 02:34:11
6,Perplexica,Perplexica is an AI-powered search engine. It is an Open source alternative to Perplexity AI,ItzCrazyKns,TypeScript,"24,225","2,540",31 stars today,https://github.com//ItzCrazyKns/Perplexica,GitHub_TypeScript_daily,2025-09-15 02:34:11
7,midday,"Invoicing, Time tracking, File reconciliation, Storage, Financial Overview & your own Assistant made for Freelancers",pontusab,TypeScript,"12,013","1,097",60 stars today,https://github.com//midday-ai/midday,GitHub_TypeScript_daily,2025-09-15 02:34:11
8,revanced-patches,🧩 Patches for ReVanced,semantic-release-bot,Java,"4,463",554,185 stars today,https://github.com//ReVanced/revanced-patches,GitHub_Java_daily,2025-09-15 02:34:11
9,haystack,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots.",github-actions,Python,"22,333","2,353",30 stars today,https://github.com//deepset-ai/haystack,GitHub_Python_daily,2025-09-15 02:34:11
10,mcp-gateway,docker mcp CLI plugin / MCP Gateway,dgageot,Go,415,62,23 stars today,https://github.com//docker/mcp-gateway,GitHub_Go_daily,2025-09-15 02:34:11
11,genkit,"Google's multi-model AI framework in Javascript, Go and Python",pavelgj,TypeScript,"3,362",404,95 stars today,https://github.com//firebase/genkit,GitHub_TypeScript_daily,2025-09-15 02:34:11
12,simdjson,"Parsing gigabytes of JSON per second : used by Facebook/Meta Velox, the Node.js runtime, ClickHouse, WatermelonDB, Apache Doris, Milvus, StarRocks",lemire,C++,"21,617","1,125",344 stars today,https://github.com//simdjson/simdjson,GitHub_C++_daily,2025-09-15 02:34:11
13,crawl4ai,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN",unclecode,Python,"52,909","5,273",160 stars today,https://github.com//unclecode/crawl4ai,GitHub_Python_daily,2025-09-15 02:34:11
14,awesome-ai-apps,"A collection of projects showcasing RAG, agents, workflows, and other AI use cases",Arindam200,Python,"5,467",675,121 stars today,https://github.com//Arindam200/awesome-ai-apps,GitHub_Python_daily,2025-09-15 02:34:11
15,system-design-primer,Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.,donnemartin,Python,"319,556","52,239",117 stars today,https://github.com//donnemartin/system-design-primer,GitHub_Python_daily,2025-09-15 02:34:11
16,mlx-lm,Run LLMs with MLX,awni,Python,"1,934",228,12 stars today,https://github.com//ml-explore/mlx-lm,GitHub_Python_daily,2025-09-15 02:34:11
1,openpi,,uzhilinsky,Python,"7,403",823,"2,759 stars this week",https://github.com//Physical-Intelligence/openpi,GitHub_Python_weekly,2025-09-15 02:34:11
2,registry,A community driven registry service for Model Context Protocol (MCP) servers.,sridharavinash,Go,"4,087",307,"1,841 stars this week",https://github.com//modelcontextprotocol/registry,GitHub_Go_weekly,2025-09-15 02:34:11
3,Stirling-PDF,#1 Locally hosted web application that allows you to perform various operations on PDF files,Frooodle,Java,"67,202","5,690","2,016 stars this week",https://github.com//Stirling-Tools/Stirling-PDF,GitHub_Java_weekly,2025-09-15 02:34:11
4,genkit,"Google's multi-model AI framework in Javascript, Go and Python",pavelgj,TypeScript,"3,362",404,446 stars this week,https://github.com//firebase/genkit,GitHub_TypeScript_weekly,2025-09-15 02:34:11
5,examples,Enjoy our curated collection of examples and solutions. Use these patterns to build your own robust and scalable applications.,lfades,TypeScript,"4,620","1,435",585 stars this week,https://github.com//vercel/examples,GitHub_TypeScript_weekly,2025-09-15 02:34:11
6,parlant,LLM agents built for control. Designed for real-world use. Deployed in minutes.,mc-dorzo,Python,"11,991",962,"2,852 stars this week",https://github.com//emcie-co/parlant,GitHub_Python_weekly,2025-09-15 02:34:11
7,PowerShell,PowerShell for every system!,andyleejordan,C#,"49,363","7,887",337 stars this week,https://github.com//PowerShell/PowerShell,GitHub_C#_weekly,2025-09-15 02:34:11
8,ai-agents-for-beginners,12 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"38,363","12,354","1,882 stars this week",https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_weekly,2025-09-15 02:34:11
9,n8n-workflows,all of the workflows of n8n i could find (also from the site itself),Zie619,HTML,"29,733","1,318","2,990 stars this week",https://github.com//Zie619/n8n-workflows,GitHub_HTML_weekly,2025-09-15 02:34:11
10,kotaemon,An open-source RAG-based tool for chatting with your documents.,taprosoft,Python,"24,130","1,969","1,090 stars this week",https://github.com//Cinnamon/kotaemon,GitHub_Python_weekly,2025-09-15 02:34:11
11,jaaz,The world's first open-source multimodal creative assistant This is a substitute for Canva and Manus that prioritizes privacy and is usable locally.,Weixuanf,TypeScript,"4,486",364,"1,914 stars this week",https://github.com//11cafe/jaaz,GitHub_TypeScript_weekly,2025-09-15 02:34:11
12,Daft,Distributed query engine providing simple and reliable data processing for any modality and scale,jaychia,Rust,"4,391",297,861 stars this week,https://github.com//Eventual-Inc/Daft,GitHub_Rust_weekly,2025-09-15 02:34:11
13,trufflehog,"Find, verify, and analyze leaked credentials",renovate,Go,"21,641","2,029",648 stars this week,https://github.com//trufflesecurity/trufflehog,GitHub_Go_weekly,2025-09-15 02:34:11
14,fhevm,"FHEVM, a full-stack framework for integrating Fully Homomorphic Encryption (FHE) with blockchain applications",jatZama,Rust,"18,846",793,"1,672 stars this week",https://github.com//zama-ai/fhevm,GitHub_Rust_weekly,2025-09-15 02:34:11
15,grpc-go,The Go language implementation of gRPC. HTTP/2 based RPC,iamqizhao,Go,"22,296","4,571",99 stars this week,https://github.com//grpc/grpc-go,GitHub_Go_weekly,2025-09-15 02:34:11
16,agent-squad,Flexible and powerful framework for managing multiple AI agents and handling complex conversations,brnaba-aws,Python,"6,855",608,338 stars this week,https://github.com//awslabs/agent-squad,GitHub_Python_weekly,2025-09-15 02:34:11
