index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,LLMs-from-scratch,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step",rasbt,Jupyter Notebook,"71,186","10,238",430 stars today,https://github.com//rasbt/LLMs-from-scratch,GitHub_Jupyter Notebook_daily,2025-09-16 02:39:14
2,markitdown,Python tool for converting files and office documents to Markdown.,afourney,Python,"74,271","4,120",702 stars today,https://github.com//microsoft/markitdown,GitHub_Python_daily,2025-09-16 02:39:14
3,PowerShell,PowerShell for every system!,andyleejordan,C#,"49,740","7,913",486 stars today,https://github.com//PowerShell/PowerShell,GitHub_C#_daily,2025-09-16 02:39:14
4,system-prompts-and-models-of-ai-tools,"FULL v0, Cursor, Manus, Augment Code, Same.dev, Lovable, Devin, Replit Agent, Windsurf Agent, VSCode Agent, Dia Browser, Xcode, Trae AI, Cluely & Orchids.app (And other Open Sourced) System Prompts, Tools & AI Models.",x1xhlol,,"85,127","23,447",685 stars today,https://github.com//x1xhlol/system-prompts-and-models-of-ai-tools,GitHub__daily,2025-09-16 02:39:14
5,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"40,284","7,118",114 stars today,https://github.com//virattt/ai-hedge-fund,GitHub_Python_daily,2025-09-16 02:39:14
6,OrcaSlicer,"G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)",SoftFever,C++,"10,793","1,382",49 stars today,https://github.com//SoftFever/OrcaSlicer,GitHub_C++_daily,2025-09-16 02:39:14
7,simdjson,"Parsing gigabytes of JSON per second : used by Facebook/Meta Velox, the Node.js runtime, ClickHouse, WatermelonDB, Apache Doris, Milvus, StarRocks",lemire,C++,"21,939","1,132",309 stars today,https://github.com//simdjson/simdjson,GitHub_C++_daily,2025-09-16 02:39:14
8,Perplexica,Perplexica is an AI-powered search engine. It is an Open source alternative to Perplexity AI,ItzCrazyKns,TypeScript,"24,563","2,566",326 stars today,https://github.com//ItzCrazyKns/Perplexica,GitHub_TypeScript_daily,2025-09-16 02:39:14
9,opencode,"AI coding agent, built for the terminal.",thdxr,TypeScript,"23,357","1,618",175 stars today,https://github.com//sst/opencode,GitHub_TypeScript_daily,2025-09-16 02:39:14
10,n8n-workflows,all of the workflows of n8n i could find (also from the site itself),Zie619,HTML,"30,240","1,440",498 stars today,https://github.com//Zie619/n8n-workflows,GitHub_HTML_daily,2025-09-16 02:39:14
