index,title,desc,hot,url,image,source,type,ranking_id,surface,published_at,datetime
1,跨越山海续写“鼓岭情缘”,近日，习近平主席复信来华参加中美青年交流活动的美国10所高校青年学生，强调中美青年共担时代使命，续写中美民间友好的“鼓岭情缘”。此前，习近平主席曾宣布未来5年邀5万名美青少年来华交流。,7904003,https://www.baidu.com/s?wd=%E8%B7%A8%E8%B6%8A%E5%B1%B1%E6%B5%B7%E7%BB%AD%E5%86%99%E2%80%9C%E9%BC%93%E5%B2%AD%E6%83%85%E7%BC%98%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/15cd8ca3fe5c2f8841fc6955bc35acff,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
2,中国女排夺冠！3-0横扫日本,9月22日，亚运会女子排球决赛，中国队3-0击败日本队，夺得金牌！在上一届杭州亚运会女子排球决赛中，中国队也是以同样的比分3-0战胜日本队，获得冠军。,7808149,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E5%A5%B3%E6%8E%92%E5%A4%BA%E5%86%A0%EF%BC%813-0%E6%A8%AA%E6%89%AB%E6%97%A5%E6%9C%AC&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/2a79daf05ec40c3a09a4f23cbb234adf,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
3,中国首批航天员已全部停航停训,9月21日，杨利伟在国务院新闻办公室举行的中外记者见面会上透露，其与我国首批航天员已于2025年10月停航停训，目前从事选拔训练等技术工作。我国载人航天工程于34年前的9月21日立项，首批14名航天员中9人曾执行飞行任务。目前第二批航天员已成中坚力量。,7713250,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E9%A6%96%E6%89%B9%E8%88%AA%E5%A4%A9%E5%91%98%E5%B7%B2%E5%85%A8%E9%83%A8%E5%81%9C%E8%88%AA%E5%81%9C%E8%AE%AD&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/250389a39bb731e466342fd00e565e8b,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
4,5G+6G 生产生活将有哪些变化,刚刚公布的《信息通信行业发展“十五五”规划》明确，到“十五五”末，每万人拥有5G（含5G-A）基站数从2025年的34个增加到2030年的50个，同时提出加快6G核心技术研发攻关，持续开展6G技术试验，适时启动6G商用。5G与6G携手，将使咱们的生产生活再上新台阶。,7616170,https://www.baidu.com/s?wd=5G%2B6G+%E7%94%9F%E4%BA%A7%E7%94%9F%E6%B4%BB%E5%B0%86%E6%9C%89%E5%93%AA%E4%BA%9B%E5%8F%98%E5%8C%96&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/6e6c115d0360ee50b6d37a93e3bc6ded,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
5,老人心梗去世前5次打120未接通,近日，黑龙江一位73岁老人突发心梗，5次拨打120未能接通后抢救无效死亡。院方回应：通信光缆故障，报警电话未响。,7521745,https://www.baidu.com/s?wd=%E8%80%81%E4%BA%BA%E5%BF%83%E6%A2%97%E5%8E%BB%E4%B8%96%E5%89%8D5%E6%AC%A1%E6%89%93120%E6%9C%AA%E6%8E%A5%E9%80%9A&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/5fa0dd7dc9045e291373560c94c8794f,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
6,多家银行存款利息涨了,9月以来，多家中小银行逆势上调存款利率，与当前普遍降息背景形成反差。例如，微众银行App9月21日存款挂牌利率表显示，该行3年期定存利率为1.75%，较之前上调15个基点；湖北监利农商银行、广东五华惠民村镇银行等中小型银行也调整了大额存单、长期定期存款利率。,7426479,https://www.baidu.com/s?wd=%E5%A4%9A%E5%AE%B6%E9%93%B6%E8%A1%8C%E5%AD%98%E6%AC%BE%E5%88%A9%E6%81%AF%E6%B6%A8%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/f1dc150e2ae8ed610fad639059efa3a9,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
7,南京地铁 黄鼠狼,9月22日，南京地铁回应S3号线吴侯街站出现黄鼠狼一事，称车站当日已安装单向阀地漏，完成初步整改。此前9月21日，一只黄鼠狼顶开该站地漏盖板爬出，在候车厅逗留，被网友调侃“黄大仙也要坐地铁”。,7333123,https://www.baidu.com/s?wd=%E5%8D%97%E4%BA%AC%E5%9C%B0%E9%93%81+%E9%BB%84%E9%BC%A0%E7%8B%BC&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/74190e8ddca92d05b92215fe695b3afa,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
8,今年秋冬将有超强厄尔尼诺事件,9月22日，国家发展改革委在发布会上表示，今年秋冬将出现一次超强厄尔尼诺事件并于年底达峰值。我国农业生产应对该风险有底气、有条件、有能力。下一步将加强灾害监测预警，密切关注形势变化并做好应对。,7238738,https://www.baidu.com/s?wd=%E4%BB%8A%E5%B9%B4%E7%A7%8B%E5%86%AC%E5%B0%86%E6%9C%89%E8%B6%85%E5%BC%BA%E5%8E%84%E5%B0%94%E5%B0%BC%E8%AF%BA%E4%BA%8B%E4%BB%B6&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/7cbe02fef3467730d9b2be5a9725144f,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
9,安徽小学生草丛里捡到一堆钱,近日，安徽小学生在草丛捡到一堆钱后立即报警，经现场清点，有现金九千余元。事后，民警在广大师生面前对这种拾金不昧的行为进行表扬。,7143512,https://www.baidu.com/s?wd=%E5%AE%89%E5%BE%BD%E5%B0%8F%E5%AD%A6%E7%94%9F%E8%8D%89%E4%B8%9B%E9%87%8C%E6%8D%A1%E5%88%B0%E4%B8%80%E5%A0%86%E9%92%B1&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/72b1aaf73c79b884ed8525809995bd4f,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
10,开车千万别穿洞洞鞋,9月20日，重庆网友分享穿洞洞鞋开车撞花坛的经历，虽拉起鞋后跟仍存在隐患。江苏张女士也曾因厚底洞洞鞋卡在油门刹车之间，车辆失控撞立柱，车头受损，她提醒大家以此为戒。,7046737,https://www.baidu.com/s?wd=%E5%BC%80%E8%BD%A6%E5%8D%83%E4%B8%87%E5%88%AB%E7%A9%BF%E6%B4%9E%E6%B4%9E%E9%9E%8B&sa=fyb_news&rsv_dl=fyb_news,https://fyb-2.cdn.bcebos.com/hotboard_image/c4724a2c3d594dbf0076a4e54e844574,百度热搜,实时热搜,realtime,hotlist,,2026-09-23 00:24:00
