index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,copyparty,"Portable file server with accelerated resumable uploads, dedup, WebDAV, FTP, TFTP, zeroconf, media indexer, thumbnails++ all in one file, no deps",9001,Python,"13,350",409,"3,561 stars today",https://github.com//9001/copyparty,GitHub_Python_daily,2025-07-31 02:46:49
2,supervision,We write your reusable computer vision tools. 💜,SkalskiP,Python,"31,912","2,545",797 stars today,https://github.com//roboflow/supervision,GitHub_Python_daily,2025-07-31 02:46:49
3,outline,"The fastest knowledge base for growing teams. Beautiful, realtime collaborative, feature packed, and markdown compatible.",tommoor,TypeScript,"33,645","2,733",259 stars today,https://github.com//outline/outline,GitHub_TypeScript_daily,2025-07-31 02:46:49
4,prompt-optimizer,一款提示词优化器，助力于编写高质量的提示词,linshenkx,TypeScript,"11,354","1,392",393 stars today,https://github.com//linshenkx/prompt-optimizer,GitHub_TypeScript_daily,2025-07-31 02:46:49
5,tldr,📚 Collaborative cheatsheets for console commands,sebastiaanspeck,Markdown,"57,841","4,636",352 stars today,https://github.com//tldr-pages/tldr,GitHub_Markdown_daily,2025-07-31 02:46:49
6,gallery-dl,Command-line program to download image galleries and collections from several image hosting sites,mikf,Python,"14,595","1,160",15 stars today,https://github.com//mikf/gallery-dl,GitHub_Python_daily,2025-07-31 02:46:49
7,awesome,😎 Awesome lists about all kinds of interesting topics,sindresorhus,,"387,134","30,907",485 stars today,https://github.com//sindresorhus/awesome,GitHub__daily,2025-07-31 02:46:49
8,500-AI-Agents-Projects,"The 500 AI Agents Projects is a curated collection of AI agent use cases across various industries. It showcases practical applications and provides links to open-source projects for implementation, illustrating how AI agents are transforming sectors such as healthcare, finance, education, retail, and more.",ashishpatel26,,"4,005",761,684 stars today,https://github.com//ashishpatel26/500-AI-Agents-Projects,GitHub__daily,2025-07-31 02:46:49
9,eino,The ultimate LLM/AI application development framework in Golang.,meguminnnnnnnnn,Go,"5,895",467,303 stars today,https://github.com//cloudwego/eino,GitHub_Go_daily,2025-07-31 02:46:49
10,focalboard,"Focalboard is an open source, self-hosted alternative to Trello, Notion, and Asana.",chenilim,TypeScript,"24,315","2,263",30 stars today,https://github.com//mattermost-community/focalboard,GitHub_TypeScript_daily,2025-07-31 02:46:49
11,LMCache,Supercharge Your LLM with the Fastest KV Cache Layer,ApostaC,Python,"3,573",409,88 stars today,https://github.com//LMCache/LMCache,GitHub_Python_daily,2025-07-31 02:46:49
1,Resume-Matcher,"Improve your resumes with Resume Matcher. Get insights, keyword suggestions and tune your resumes to job descriptions.",srbhr,TypeScript,"20,898","4,198","7,747 stars this week",https://github.com//srbhr/Resume-Matcher,GitHub_TypeScript_weekly,2025-07-31 02:46:49
2,OpenBB,"Investment Research for Everyone, Everywhere.",jmaslek,Python,"47,053","4,289","2,913 stars this week",https://github.com//OpenBB-finance/OpenBB,GitHub_Python_weekly,2025-07-31 02:46:49
3,hrms,Open Source HR and Payroll Software,ruchamahabal,Python,"5,279","1,446","2,262 stars this week",https://github.com//frappe/hrms,GitHub_Python_weekly,2025-07-31 02:46:49
