index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"29,497","4,291",901 stars today,https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_daily,2025-05-12 02:30:00
2,void,,andrewpareles,TypeScript,"16,953",989,793 stars today,https://github.com//voideditor/void,GitHub_TypeScript_daily,2025-05-12 02:30:00
3,LTX-Video,Official repository for LTX-Video,yoavhacohen,Python,"4,800",381,334 stars today,https://github.com//Lightricks/LTX-Video,GitHub_Python_daily,2025-05-12 02:30:00
4,gpui-component,UI components for building fantastic desktop application by using GPUI.,huacnlee,Rust,"2,298",107,304 stars today,https://github.com//longbridge/gpui-component,GitHub_Rust_daily,2025-05-12 02:30:00
5,llama.cpp,LLM inference in C/C++,ggerganov,C++,"79,612","11,679",92 stars today,https://github.com//ggml-org/llama.cpp,GitHub_C++_daily,2025-05-12 02:30:00
6,isle,A functionally complete decompilation of LEGO Island (1997),foxtacles,C++,"2,880",127,59 stars today,https://github.com//isledecomp/isle,GitHub_C++_daily,2025-05-12 02:30:00
7,zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",as-cii,Rust,"59,193","4,152",227 stars today,https://github.com//zed-industries/zed,GitHub_Rust_daily,2025-05-12 02:30:00
8,developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",kamranahmedse,TypeScript,"319,146","41,329",375 stars today,https://github.com//kamranahmedse/developer-roadmap,GitHub_TypeScript_daily,2025-05-12 02:30:00
9,Zero,Experience email the way you want with 0 – the first open source email app that puts your privacy and safety first. Join the discord: https://discord.gg/0email,MrgSub,TypeScript,"6,827",574,314 stars today,https://github.com//Mail-0/Zero,GitHub_TypeScript_daily,2025-05-12 02:30:00
10,solidtime,Modern open-source time-tracking app,korridor,PHP,"6,414",327,174 stars today,https://github.com//solidtime-io/solidtime,GitHub_PHP_daily,2025-05-12 02:30:00
11,learn-agentic-ai,"Learn Agentic AI using Dapr Agentic Cloud Ascent (DACA) Design Pattern and Agent-Native Cloud Technologies: OpenAI Agents SDK, Memory, MCP, A2A, Knowledge Graphs, Dapr, Rancher Desktop, and Kubernetes.",ziaukhan,Jupyter Notebook,"1,690",456,207 stars today,https://github.com//panaversity/learn-agentic-ai,GitHub_Jupyter Notebook_daily,2025-05-12 02:30:00
12,ComfyUI-LTXVideo,LTX-Video Support for ComfyUI,michaellightricks,Python,"1,476",122,75 stars today,https://github.com//Lightricks/ComfyUI-LTXVideo,GitHub_Python_daily,2025-05-12 02:30:00
13,mlx-audio,"A text-to-speech (TTS), speech-to-text (STT) and speech-to-speech (STS) library built on Apple's MLX framework, providing efficient speech analysis on Apple Silicon.",Blaizzy,Python,"1,623",113,205 stars today,https://github.com//Blaizzy/mlx-audio,GitHub_Python_daily,2025-05-12 02:30:00
1,ladybird,Truly independent web browser,awesomekling,C++,"41,857","1,741","3,605 stars this week",https://github.com//LadybirdBrowser/ladybird,GitHub_C++_weekly,2025-05-12 02:30:00
2,Deep-Live-Cam,real time face swap and one-click video deepfake with only a single image,hacksider,Python,"66,153","9,198","7,310 stars this week",https://github.com//hacksider/Deep-Live-Cam,GitHub_Python_weekly,2025-05-12 02:30:00
3,void,,andrewpareles,TypeScript,"16,953",989,"3,891 stars this week",https://github.com//voideditor/void,GitHub_TypeScript_weekly,2025-05-12 02:30:00
4,LTX-Video,Official repository for LTX-Video,yoavhacohen,Python,"4,800",381,877 stars this week,https://github.com//Lightricks/LTX-Video,GitHub_Python_weekly,2025-05-12 02:30:00
5,SurfSense,"Open Source Alternative to NotebookLM / Perplexity / Glean, connected to external sources such as search engines (Tavily, Linkup), Slack, Linear, Notion, YouTube, GitHub and more.",MODSetter,TypeScript,"3,546",250,"1,401 stars this week",https://github.com//MODSetter/SurfSense,GitHub_TypeScript_weekly,2025-05-12 02:30:00
6,zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",as-cii,Rust,"59,193","4,152","1,120 stars this week",https://github.com//zed-industries/zed,GitHub_Rust_weekly,2025-05-12 02:30:00
7,jj,A Git-compatible VCS that is both simple and powerful,yuja,Rust,"14,305",499,"1,292 stars this week",https://github.com//jj-vcs/jj,GitHub_Rust_weekly,2025-05-12 02:30:00
8,weekly,科技爱好者周刊，每周五发布,ruanyf,,"61,389","3,331","5,533 stars this week",https://github.com//ruanyf/weekly,GitHub__weekly,2025-05-12 02:30:00
9,Cap,"Open source Loom alternative. Beautiful, shareable screen recordings.",richiemcilroy,TypeScript,"9,430",514,"1,387 stars this week",https://github.com//CapSoftware/Cap,GitHub_TypeScript_weekly,2025-05-12 02:30:00
10,core,🏡 Open source home automation that puts local control and privacy first.,balloob,Python,"78,882","33,618",463 stars this week,https://github.com//home-assistant/core,GitHub_Python_weekly,2025-05-12 02:30:00
11,free-programming-books,📚 Freely available programming books,vhf,HTML,"357,051","63,329","1,006 stars this week",https://github.com//EbookFoundation/free-programming-books,GitHub_HTML_weekly,2025-05-12 02:30:00
12,Qwen-Agent,"Agent framework and applications built upon Qwen>=3.0, featuring Function Calling, MCP, Code Interpreter, RAG, Chrome extension, etc.",tuhahaha,Python,"8,347",703,516 stars this week,https://github.com//QwenLM/Qwen-Agent,GitHub_Python_weekly,2025-05-12 02:30:00
13,Atmosphere,Atmosphère is a work-in-progress customized firmware for the Nintendo Switch.,SciresM,C++,"16,173","1,282",289 stars this week,https://github.com//Atmosphere-NX/Atmosphere,GitHub_C++_weekly,2025-05-12 02:30:00
14,NeMo,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal, and Speech AI (Automatic Speech Recognition and Text-to-Speech)",pre-commit-ci,Python,"14,238","2,846",419 stars this week,https://github.com//NVIDIA/NeMo,GitHub_Python_weekly,2025-05-12 02:30:00
15,daytona,Daytona is a Secure and Elastic Infrastructure for Running AI-Generated Code,Tpuljak,TypeScript,"20,216","2,339","1,470 stars this week",https://github.com//daytonaio/daytona,GitHub_TypeScript_weekly,2025-05-12 02:30:00
