index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,agenticSeek,"Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses the web, and code for the sole cost of electricity.",Fosowl,Python,"12,873","1,063","1,921 stars today",https://github.com//Fosowl/agenticSeek,GitHub_Python_daily,2025-05-30 02:34:49
2,Baileys,Lightweight full-featured typescript/javascript WhatsApp Web API,adiwajshing,JavaScript,"5,552","1,877",46 stars today,https://github.com//WhiskeySockets/Baileys,GitHub_JavaScript_daily,2025-05-30 02:34:49
3,core,"🖖 Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",yyx990803,TypeScript,"50,221","8,664",38 stars today,https://github.com//vuejs/core,GitHub_TypeScript_daily,2025-05-30 02:34:49
4,prompt-eng-interactive-tutorial,Anthropic's Interactive Prompt Engineering Tutorial,CloudsOfChange,Jupyter Notebook,"4,535",511,828 stars today,https://github.com//anthropics/prompt-eng-interactive-tutorial,GitHub_Jupyter Notebook_daily,2025-05-30 02:34:49
5,livestore,LiveStore is a next-generation state management framework based on reactive SQLite and built-in sync engine.,schickling,TypeScript,"1,367",24,308 stars today,https://github.com//livestorejs/livestore,GitHub_TypeScript_daily,2025-05-30 02:34:49
6,ai-agents-for-beginners,11 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"22,141","5,947",180 stars today,https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_daily,2025-05-30 02:34:49
7,computer-science,🎓 Path to a free self-taught education in Computer Science!,ericdouglas,HTML,"184,362","23,140",431 stars today,https://github.com//ossu/computer-science,GitHub_HTML_daily,2025-05-30 02:34:49
8,n8n,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",janober,TypeScript,"100,938","27,999",756 stars today,https://github.com//n8n-io/n8n,GitHub_TypeScript_daily,2025-05-30 02:34:49
9,the-book-of-secret-knowledge,"A collection of inspiring lists, manuals, cheatsheets, blogs, hacks, one-liners, cli/web tools and more.",trimstray,,"170,841","10,676",309 stars today,https://github.com//trimstray/the-book-of-secret-knowledge,GitHub__daily,2025-05-30 02:34:49
10,AppFlowy,"Bring projects, wikis, and teams together with AI. AppFlowy is the AI collaborative workspace where you achieve more without losing control of your data. The leading open source Notion alternative.",appflowy,Dart,"63,400","4,292",36 stars today,https://github.com//AppFlowy-IO/AppFlowy,GitHub_Dart_daily,2025-05-30 02:34:49
11,langflow,Langflow is a powerful tool for building and deploying AI-powered agents and workflows.,ogabrielluiz,Python,"65,982","6,631",745 stars today,https://github.com//langflow-ai/langflow,GitHub_Python_daily,2025-05-30 02:34:49
12,react-native,A framework for building native applications using React,reactjs-bot,C++,"122,371","24,679",120 stars today,https://github.com//facebook/react-native,GitHub_C++_daily,2025-05-30 02:34:49
13,chatgpt-on-wechat,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT4.1/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。,zhayujie,Python,"37,222","9,246",171 stars today,https://github.com//zhayujie/chatgpt-on-wechat,GitHub_Python_daily,2025-05-30 02:34:49
14,angular,Deliver web apps with confidence 🚀,gkalpak,TypeScript,"97,894","26,242",22 stars today,https://github.com//angular/angular,GitHub_TypeScript_daily,2025-05-30 02:34:49
15,LivePortrait,Bring portraits to life!,cleardusk,Python,"15,270","1,624",133 stars today,https://github.com//KwaiVGI/LivePortrait,GitHub_Python_daily,2025-05-30 02:34:49
16,xiaozhi-esp32,Build your own AI friend,78,C++,"13,935","2,691",177 stars today,https://github.com//78/xiaozhi-esp32,GitHub_C++_daily,2025-05-30 02:34:49
17,ant-design,An enterprise-class UI design language and React UI library,afc163,TypeScript,"94,813","52,487",21 stars today,https://github.com//ant-design/ant-design,GitHub_TypeScript_daily,2025-05-30 02:34:49
18,fastapi,"FastAPI framework, high performance, easy to learn, fast to code, ready for production",tiangolo,Python,"85,312","7,385",53 stars today,https://github.com//fastapi/fastapi,GitHub_Python_daily,2025-05-30 02:34:49
1,agenticSeek,"Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses the web, and code for the sole cost of electricity.",Fosowl,Python,"12,873","1,063","8,251 stars this week",https://github.com//Fosowl/agenticSeek,GitHub_Python_weekly,2025-05-30 02:34:49
2,qlib,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.",you-n-g,Python,"23,161","3,586","3,616 stars this week",https://github.com//microsoft/qlib,GitHub_Python_weekly,2025-05-30 02:34:49
3,mindsdb,AI's query engine - Platform for building AI that can answer questions over large scale federated data. - The only MCP Server you'll ever need,StpMax,Python,"30,750","5,170","2,518 stars this week",https://github.com//mindsdb/mindsdb,GitHub_Python_weekly,2025-05-30 02:34:49
