index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,public-apis,A collective list of free APIs,matheusfelipeog,Python,"342,740","36,094","1,528 stars today",https://github.com//public-apis/public-apis,GitHub_Python_daily,2025-05-19 02:31:08
2,ChinaTextbook,所有小初高、大学PDF教材。,TapXWorld,Roff,"23,892","4,753","2,058 stars today",https://github.com//TapXWorld/ChinaTextbook,GitHub_Roff_daily,2025-05-19 02:31:08
3,youtube-music,YouTube Music Desktop App bundled with custom plugins (and built-in ad blocker / downloader),JellyBrick,TypeScript,"20,479","1,066",343 stars today,https://github.com//th-ch/youtube-music,GitHub_TypeScript_daily,2025-05-19 02:31:08
4,yt-dlp,A feature-rich command-line audio/video downloader,dstftw,Python,"112,247","8,825",121 stars today,https://github.com//yt-dlp/yt-dlp,GitHub_Python_daily,2025-05-19 02:31:08
5,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"28,224","4,891",254 stars today,https://github.com//virattt/ai-hedge-fund,GitHub_Python_daily,2025-05-19 02:31:08
6,crawl4ai,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN",unclecode,Python,"43,443","4,028",92 stars today,https://github.com//unclecode/crawl4ai,GitHub_Python_daily,2025-05-19 02:31:08
7,Ventoy,A new bootable USB solution.,ventoy,C,"66,765","4,276",26 stars today,https://github.com//ventoy/Ventoy,GitHub_C_daily,2025-05-19 02:31:08
8,awesome-chatgpt-prompts,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.,f,JavaScript,"124,900","16,690",253 stars today,https://github.com//f/awesome-chatgpt-prompts,GitHub_JavaScript_daily,2025-05-19 02:31:08
9,neon,"Neon: Serverless Postgres. We separated storage and compute to offer autoscaling, code-like database branching, and scale to zero.",hlinnaka,Rust,"17,911",627,185 stars today,https://github.com//neondatabase/neon,GitHub_Rust_daily,2025-05-19 02:31:08
10,Stirling-PDF,#1 Locally hosted web application that allows you to perform various operations on PDF files,Frooodle,Java,"59,270","4,968",193 stars today,https://github.com//Stirling-Tools/Stirling-PDF,GitHub_Java_daily,2025-05-19 02:31:08
11,OpenBB,"Investment Research for Everyone, Everywhere.",jmaslek,Python,"41,484","3,716",24 stars today,https://github.com//OpenBB-finance/OpenBB,GitHub_Python_daily,2025-05-19 02:31:08
12,limbo,Limbo is a project to build the modern evolution of SQLite.,penberg,Rust,"10,579",398,56 stars today,https://github.com//tursodatabase/limbo,GitHub_Rust_daily,2025-05-19 02:31:08
13,llm_engineering,Repo to accompany my mastering LLM engineering course,ed-donner,Jupyter Notebook,"1,612","1,730",8 stars today,https://github.com//ed-donner/llm_engineering,GitHub_Jupyter Notebook_daily,2025-05-19 02:31:08
14,Tasmota,"Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at",arendst,C,"23,166","4,906",5 stars today,https://github.com//arendst/Tasmota,GitHub_C_daily,2025-05-19 02:31:08
15,Sunshine,Self-hosted game stream host for Moonlight.,ReenigneArcher,C++,"25,410","1,218",39 stars today,https://github.com//LizardByte/Sunshine,GitHub_C++_daily,2025-05-19 02:31:08
16,KernelSU,A Kernel based root solution for Android,tiann,Kotlin,"12,371","2,334",11 stars today,https://github.com//tiann/KernelSU,GitHub_Kotlin_daily,2025-05-19 02:31:08
1,WeClone,🚀从聊天记录创造数字分身的一站式解决方案💡 使用聊天记录微调大语言模型，让大模型有“那味儿”，并绑定到聊天机器人，实现自己的数字分身。 数字克隆/数字分身/数字永生/LLM/聊天机器人/LoRA,xming521,Python,"10,323",785,"6,767 stars this week",https://github.com//xming521/WeClone,GitHub_Python_weekly,2025-05-19 02:31:08
2,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"33,520","4,723","4,953 stars this week",https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_weekly,2025-05-19 02:31:08
3,mem0,Memory for AI Agents; SOTA in AI Agent Memory; Announcing OpenMemory MCP - local and secure memory management.,Dev-Khant,Python,"31,323","3,032","2,181 stars this week",https://github.com//mem0ai/mem0,GitHub_Python_weekly,2025-05-19 02:31:08
4,void,,andrewpareles,TypeScript,"20,417","1,263","4,162 stars this week",https://github.com//voideditor/void,GitHub_TypeScript_weekly,2025-05-19 02:31:08
5,spring-ai-alibaba,Agentic AI Framework for Java Developers,chickenlj,Java,"3,358",622,667 stars this week,https://github.com//alibaba/spring-ai-alibaba,GitHub_Java_weekly,2025-05-19 02:31:08
6,flowgram.ai,FlowGram is a node-based flow building engine that helps developers quickly create workflows in either fixed layout or free connection layout modes,dragooncjw,TypeScript,"3,238",229,897 stars this week,https://github.com//bytedance/flowgram.ai,GitHub_TypeScript_weekly,2025-05-19 02:31:08
7,llm-course,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.,mlabonne,Jupyter Notebook,"51,728","5,531","1,527 stars this week",https://github.com//mlabonne/llm-course,GitHub_Jupyter Notebook_weekly,2025-05-19 02:31:08
8,public-apis,A collective list of free APIs,matheusfelipeog,Python,"342,740","36,094","3,328 stars this week",https://github.com//public-apis/public-apis,GitHub_Python_weekly,2025-05-19 02:31:08
9,opik,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing, automated evaluations, and production-ready dashboards.",alexkuzmik,Python,"8,290",552,835 stars this week,https://github.com//comet-ml/opik,GitHub_Python_weekly,2025-05-19 02:31:08
10,neon,"Neon: Serverless Postgres. We separated storage and compute to offer autoscaling, code-like database branching, and scale to zero.",hlinnaka,Rust,"17,911",627,566 stars this week,https://github.com//neondatabase/neon,GitHub_Rust_weekly,2025-05-19 02:31:08
11,SurfSense,"Open Source Alternative to NotebookLM / Perplexity / Glean, connected to external sources such as search engines (Tavily, Linkup), Slack, Linear, Notion, YouTube, GitHub and more.",MODSetter,TypeScript,"4,344",297,797 stars this week,https://github.com//MODSetter/SurfSense,GitHub_TypeScript_weekly,2025-05-19 02:31:08
12,youtube-music,YouTube Music Desktop App bundled with custom plugins (and built-in ad blocker / downloader),JellyBrick,TypeScript,"20,479","1,066",654 stars this week,https://github.com//th-ch/youtube-music,GitHub_TypeScript_weekly,2025-05-19 02:31:08
