index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,cursor-free-vip,[Support 0.48.x]（Reset Cursor AI MachineID & Auto Sign Up / In & Bypass Higher Token Limit）自动注册 Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.,yeongpin,Python,"12,529","1,522","1,332 stars today",https://github.com//yeongpin/cursor-free-vip,GitHub_Python_daily,2025-04-14 02:29:18
2,ai-chatbot,"A full-featured, hackable Next.js AI chatbot built by Vercel",jaredpalmer,TypeScript,"14,928","3,964",63 stars today,https://github.com//vercel/ai-chatbot,GitHub_TypeScript_daily,2025-04-14 02:29:18
3,KrillinAI,"A video translation and dubbing tool powered by LLMs, offering professional-grade translations and one-click full-process deployment. It can generate content optimized for platforms like YouTube，TikTok, and Shorts. 基于AI大模型的视频翻译和配音工具，专业级翻译，一键部署全流程，可以生成适配抖音，小红书，哔哩哔哩，视频号，TikTok，Youtube Shorts等形态的内容",maranello-o,Go,"3,216",241,497 stars today,https://github.com//krillinai/KrillinAI,GitHub_Go_daily,2025-04-14 02:29:18
4,ai-agents-for-beginners,10 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"13,582","3,314",540 stars today,https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_daily,2025-04-14 02:29:18
5,maybe,The OS for your personal finances,zachgoll,Ruby,"42,793","3,085",19 stars today,https://github.com//maybe-finance/maybe,GitHub_Ruby_daily,2025-04-14 02:29:18
6,stable-diffusion-webui,Stable Diffusion web UI,AUTOMATIC1111,Python,"151,080","28,125",33 stars today,https://github.com//AUTOMATIC1111/stable-diffusion-webui,GitHub_Python_daily,2025-04-14 02:29:18
7,meeting-minutes,"A free and open source, self hosted Ai based live meeting note taker and minutes summary generator that can completely run in your Local device (Mac OS and windows OS Support added. Working on adding linux support soon)",sujithatzackriya,C++,"2,006",135,164 stars today,https://github.com//Zackriya-Solutions/meeting-minutes,GitHub_C++_daily,2025-04-14 02:29:18
8,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"21,110","3,823",66 stars today,https://github.com//virattt/ai-hedge-fund,GitHub_Python_daily,2025-04-14 02:29:18
9,zod,TypeScript-first schema validation with static type inference,colinhacks,TypeScript,"36,925","1,335",197 stars today,https://github.com//colinhacks/zod,GitHub_TypeScript_daily,2025-04-14 02:29:18
10,imgui,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,ocornut,C++,"64,642","10,760",47 stars today,https://github.com//ocornut/imgui,GitHub_C++_daily,2025-04-14 02:29:18
11,devops-exercises,"Linux, Jenkins, AWS, SRE, Prometheus, Docker, Python, Ansible, Git, Kubernetes, Terraform, OpenStack, SQL, NoSQL, Azure, GCP, DNS, Elastic, Network, Virtualization. DevOps Interview Questions",surister,Python,"73,519","16,366",91 stars today,https://github.com//bregman-arie/devops-exercises,GitHub_Python_daily,2025-04-14 02:29:18
12,freqtrade,"Free, open source crypto trading bot",xmatthias,Python,"37,955","7,513",25 stars today,https://github.com//freqtrade/freqtrade,GitHub_Python_daily,2025-04-14 02:29:18
13,omi,"AI wearables. Put it on, speak, transcribe, automatically",josancamon19,C,"4,694",711,37 stars today,https://github.com//BasedHardware/omi,GitHub_C_daily,2025-04-14 02:29:18
14,kickstart.nvim,A launch point for your personal nvim configuration,feoh,Lua,"23,755","31,864",49 stars today,https://github.com//nvim-lua/kickstart.nvim,GitHub_Lua_daily,2025-04-14 02:29:18
15,dspy,DSPy: The framework for programming—not prompting—language models,okhat,Python,"23,323","1,791",75 stars today,https://github.com//stanfordnlp/dspy,GitHub_Python_daily,2025-04-14 02:29:18
1,markitdown,Python tool for converting files and office documents to Markdown.,afourney,Python,"48,538","2,314","6,311 stars this week",https://github.com//microsoft/markitdown,GitHub_Python_weekly,2025-04-14 02:29:18
2,cursor-free-vip,[Support 0.48.x]（Reset Cursor AI MachineID & Auto Sign Up / In & Bypass Higher Token Limit）自动注册 Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.,yeongpin,Python,"12,528","1,522","5,472 stars this week",https://github.com//yeongpin/cursor-free-vip,GitHub_Python_weekly,2025-04-14 02:29:18
3,anime,JavaScript animation engine,juliangarnier,JavaScript,"56,954","3,919","3,781 stars this week",https://github.com//juliangarnier/anime,GitHub_JavaScript_weekly,2025-04-14 02:29:18
4,douyin-downloader,抖音批量下载工具，去水印，支持视频、图集、合集、音乐(原声)。免费！免费！免费！,jiji262,Python,"3,470",490,"1,048 stars this week",https://github.com//jiji262/douyin-downloader,GitHub_Python_weekly,2025-04-14 02:29:18
5,llm-cookbook,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版,logan-zou,Jupyter Notebook,"18,576","2,250","1,759 stars this week",https://github.com//datawhalechina/llm-cookbook,GitHub_Jupyter Notebook_weekly,2025-04-14 02:29:18
6,BabelDOC,Yet Another Document Translator,awwaawwa,Python,"2,019",115,"1,141 stars this week",https://github.com//funstory-ai/BabelDOC,GitHub_Python_weekly,2025-04-14 02:29:18
7,ai-agents-for-beginners,10 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"13,582","3,314","2,699 stars this week",https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_weekly,2025-04-14 02:29:18
8,SpacetimeDB,Multiplayer at the speed of light,Centril,Rust,"13,545",442,"2,160 stars this week",https://github.com//clockworklabs/SpacetimeDB,GitHub_Rust_weekly,2025-04-14 02:29:18
9,mcp-go,"A Go implementation of the Model Context Protocol (MCP), enabling seamless integration between LLM applications and external data sources and tools.",ezynda3,Go,"3,093",248,857 stars this week,https://github.com//mark3labs/mcp-go,GitHub_Go_weekly,2025-04-14 02:29:18
10,LightRAG,"""LightRAG: Simple and Fast Retrieval-Augmented Generation""",danielaskdd,Python,"14,922","2,049","1,406 stars this week",https://github.com//HKUDS/LightRAG,GitHub_Python_weekly,2025-04-14 02:29:18
11,ai-chatbot,"A full-featured, hackable Next.js AI chatbot built by Vercel",jaredpalmer,TypeScript,"14,928","3,964",407 stars this week,https://github.com//vercel/ai-chatbot,GitHub_TypeScript_weekly,2025-04-14 02:29:18
