index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,nvm,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,ljharb,Shell,"83,688","8,498",76 stars today,https://github.com//nvm-sh/nvm,GitHub_Shell_daily,2025-04-05 02:30:50
2,inbox-zero,Open source email app to reach inbox zero fast.,elie222,TypeScript,"4,893",529,282 stars today,https://github.com//elie222/inbox-zero,GitHub_TypeScript_daily,2025-04-05 02:30:50
3,higress,🤖 AI Gateway | AI Native API Gateway,johnlanni,Go,"4,611",612,64 stars today,https://github.com//alibaba/higress,GitHub_Go_daily,2025-04-05 02:30:50
4,web-ui,Run AI Agent in your browser.,warmshao,Python,"10,879","1,785",80 stars today,https://github.com//browser-use/web-ui,GitHub_Python_daily,2025-04-05 02:30:50
5,aie-book,"[WIP] Resources for AI engineers. Also contains supporting materials for the book AI Engineering (Chip Huyen, 2025)",chiphuyen,Jupyter Notebook,"3,473",423,202 stars today,https://github.com//chiphuyen/aie-book,GitHub_Jupyter Notebook_daily,2025-04-05 02:30:50
6,fleet,"Open-source platform for IT, security, and infrastructure teams. (Linux, macOS, Chrome, Windows, cloud, data center)",eashaw,Go,"4,085",515,274 stars today,https://github.com//fleetdm/fleet,GitHub_Go_daily,2025-04-05 02:30:50
7,symfony,The Symfony PHP framework,fabpot,PHP,"30,232","9,597",92 stars today,https://github.com//symfony/symfony,GitHub_PHP_daily,2025-04-05 02:30:50
8,ladybird,Truly independent web browser,awesomekling,C++,"36,872","1,550",74 stars today,https://github.com//LadybirdBrowser/ladybird,GitHub_C++_daily,2025-04-05 02:30:50
9,browser-use,Make websites accessible for AI agents,MagMueller,Python,"52,896","5,596",527 stars today,https://github.com//browser-use/browser-use,GitHub_Python_daily,2025-04-05 02:30:50
10,tensorflow,An Open Source Machine Learning Framework for Everyone,tensorflower-gardener,C++,"189,037","74,627",37 stars today,https://github.com//tensorflow/tensorflow,GitHub_C++_daily,2025-04-05 02:30:50
11,cookbook,Examples and guides for using the Gemini API,MarkDaoust,Jupyter Notebook,"11,753","1,522",212 stars today,https://github.com//google-gemini/cookbook,GitHub_Jupyter Notebook_daily,2025-04-05 02:30:50
12,liam,Automatically generates beautiful and easy-to-read ER diagrams from your database.,MH4GF,TypeScript,"1,564",69,174 stars today,https://github.com//liam-hq/liam,GitHub_TypeScript_daily,2025-04-05 02:30:50
13,slam-handbook-public-release,Release repo for our SLAM Handbook,ayoungk,,"2,671",128,150 stars today,https://github.com//SLAM-Handbook-contributors/slam-handbook-public-release,GitHub__daily,2025-04-05 02:30:50
14,crawl4ai,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN",unclecode,Python,"36,959","3,257",648 stars today,https://github.com//unclecode/crawl4ai,GitHub_Python_daily,2025-04-05 02:30:50
